Trx_Rank,Trx_Vlu,Trx_Age,Customer_Age,Category In English,User_Id,Mer_Id,Active_User_Merchant,Active_User_Age,Cluster
1,260.0,14,14,Fashion,29287,47,Low,High,0
1,120.0,193,193,Fashion,29380,47,Low,Low,0
1,360.0,34,34,Fashion,29389,47,Low,High,0
1,2200.0,39,39,Fashion,29556,47,Low,High,3
1,493.0,20,20,Fashion,29563,47,Low,High,0
1,402.0,153,153,Fashion,29604,47,Low,Medium,0
1,300.0,6,6,Fashion,29708,47,Low,High,0
2,6.0,6,6,Fashion,29708,47,Low,High,0
1,314.0,181,181,Fashion,29715,47,Low,Low,0
1,172.0,12,12,Fashion,29813,47,Low,High,0
1,91.0,27,20,Fashion,29826,47,Low,High,0
2,15.0,20,20,Fashion,29826,47,Low,High,0
1,600.0,6,6,Fashion,29886,47,Low,High,0
1,276.0,71,71,Fashion,29919,47,Low,Medium,0
1,190.0,71,71,Fashion,29947,47,Low,Medium,0
1,172.0,41,41,Fashion,29948,47,Low,High,0
1,88.0,122,122,Fashion,30015,47,Low,Medium,0
1,572.0,24,24,Fashion,30049,47,Low,High,0
1,504.0,3,3,Fashion,30234,47,Low,High,0
1,258.0,137,137,Fashion,30509,47,Low,Medium,0
1,320.0,16,16,Fashion,30545,47,Low,High,0
1,614.0,83,83,Fashion,30586,47,Low,Medium,0
1,788.0,20,20,Fashion,30800,47,Low,High,2
1,204.0,46,46,Fashion,30827,47,Low,High,0
1,244.0,6,6,Fashion,30898,47,Low,High,0
1,2714.0,19,19,Fashion,30925,47,Low,High,3
1,199.0,20,20,Fashion,31033,47,Low,High,0
1,406.0,81,81,Fashion,31494,47,Low,Medium,0
1,2180.0,20,20,Fashion,31498,47,Low,High,3
1,260.0,139,139,Fashion,31539,47,Low,Medium,0
1,120.0,20,20,Fashion,31714,47,Low,High,0
1,336.0,27,27,Fashion,31768,47,Low,High,0
1,322.0,115,115,Fashion,31848,47,Low,Medium,0
1,383.0,34,34,Fashion,31877,47,Low,High,0
1,400.0,116,111,Fashion,31964,47,Low,Medium,0
2,244.0,111,111,Fashion,31964,47,Low,Medium,0
1,84.0,70,70,Fashion,32019,47,Low,Medium,0
1,448.0,176,176,Fashion,32041,47,Low,Medium,0
1,236.0,4,4,Fashion,32049,47,Low,High,0
1,225.0,13,13,Fashion,32207,47,Low,High,0
1,344.0,74,74,Fashion,32387,47,Low,Medium,0
1,140.0,84,84,Fashion,32525,47,Low,Medium,0
1,244.0,112,112,Fashion,32671,47,Low,Medium,0
1,100.0,98,27,Fashion,32821,47,Low,High,0
1,204.0,133,133,Fashion,32857,47,Low,Medium,0
1,208.0,31,31,Fashion,33002,47,Low,High,0
1,300.0,49,49,Fashion,33171,47,Low,High,0
1,120.0,126,126,Fashion,33292,47,Low,Medium,0
1,216.0,20,20,Fashion,33454,47,Low,High,0
1,274.0,625,428,Electronics,4753,48,Low,Very Low,0
1,140.0,500,304,Electronics,21961,48,Low,Low,0
1,167.0,272,272,F&B,10950,49,Low,Low,0
1,166.0,266,266,F&B,20335,49,Low,Low,0
1,236.0,265,265,F&B,21377,49,Low,Low,0
1,60.0,271,41,F&B,31306,49,Low,High,0
1,168.0,411,37,Electronics,205,50,Low,High,0
1,200.0,191,28,Electronics,9168,50,Low,High,0
1,18.2,271,271,Electronics,5852,51,Low,Low,0
1,140.0,291,291,Electronics,8237,51,Low,Low,0
1,20.0,506,506,Electronics,10909,51,Low,Very Low,0
1,200.0,303,303,Electronics,16143,51,Low,Low,0
1,210.0,64,64,Electronics,17824,51,Low,Medium,0
1,262.0,490,30,Electronics,22699,51,Low,High,0
2,184.0,321,30,Electronics,22699,51,Low,High,0
3,352.0,71,30,Electronics,22699,51,Low,High,0
4,196.0,30,30,Electronics,22699,51,Medium,High,0
1,154.0,490,30,Electronics,22981,51,Low,High,0
2,122.0,321,30,Electronics,22981,51,Low,High,0
3,174.0,71,30,Electronics,22981,51,Low,High,0
4,30.0,30,30,Electronics,22981,51,Medium,High,0
1,240.0,32,32,Electronics,23628,51,Low,High,0
1,136.0,442,442,Electronics,23779,51,Low,Very Low,0
1,320.0,354,354,Electronics,25126,51,Low,Low,0
1,166.0,334,334,Electronics,27218,51,Low,Low,0
1,170.0,270,270,Electronics,29122,51,Low,Low,0
1,129.0,20,20,Electronics,33304,51,Low,High,0
2,29.0,20,20,Electronics,33304,51,Low,High,0
1,312.0,32,32,F&B,597,52,Low,High,0
1,208.0,32,32,F&B,1545,52,Low,High,0
1,406.0,27,27,F&B,2078,52,Low,High,0
1,195.0,41,41,F&B,2903,52,Low,High,0
1,130.0,31,31,F&B,3906,52,Low,High,0
1,2.0,30,1,F&B,5886,52,Low,High,0
1,39.0,41,41,F&B,5964,52,Low,High,0
1,200.0,8,8,F&B,6636,52,Low,High,0
1,180.0,20,20,F&B,7555,52,Low,High,0
1,400.0,34,13,F&B,8743,52,Low,High,0
1,164.0,25,25,F&B,9349,52,Low,High,0
1,2.0,73,67,F&B,9834,52,Low,Medium,0
1,220.0,27,27,F&B,10030,52,Low,High,0
1,343.0,41,41,F&B,10405,52,Low,High,0
1,1378.0,20,20,F&B,10477,52,Low,High,2
1,150.0,40,40,F&B,11265,52,Low,High,0
1,102.0,31,31,F&B,11382,52,Low,High,0
1,142.0,34,34,F&B,11444,52,Low,High,0
1,600.0,41,41,F&B,11751,52,Low,High,0
1,684.0,36,36,F&B,12715,52,Low,High,2
1,236.0,27,27,F&B,12892,52,Low,High,0
1,338.0,35,35,F&B,13182,52,Low,High,0
1,36.0,34,34,F&B,13802,52,Low,High,0
1,110.0,20,20,F&B,13918,52,Low,High,0
1,106.0,30,30,F&B,14815,52,Low,High,0
1,73.0,34,34,F&B,16204,52,Low,High,0
1,236.0,33,33,F&B,16245,52,Low,High,0
1,166.0,32,32,F&B,16285,52,Low,High,0
1,365.0,34,34,F&B,17158,52,Low,High,0
1,80.0,27,27,F&B,18989,52,Low,High,0
1,370.0,35,35,F&B,20493,52,Low,High,0
1,191.0,20,20,F&B,20779,52,Low,High,0
1,105.0,20,20,F&B,21411,52,Low,High,0
1,355.0,41,41,F&B,21862,52,Low,High,0
1,470.0,30,30,F&B,21938,52,Low,High,0
1,440.0,30,30,F&B,23583,52,Low,High,0
1,114.0,20,20,F&B,24176,52,Low,High,0
1,124.0,39,39,F&B,24405,52,Low,High,0
1,93.0,41,41,F&B,25435,52,Low,High,0
1,500.0,33,20,F&B,26632,52,Low,High,0
1,245.0,27,27,F&B,28068,52,Low,High,0
1,120.0,34,34,F&B,28219,52,Low,High,0
1,152.0,34,34,F&B,29827,52,Low,High,0
1,76.0,27,27,F&B,31681,52,Low,High,0
1,81.0,41,41,F&B,32174,52,Low,High,0
1,360.0,41,41,F&B,32560,52,Low,High,0
1,304.0,21,21,F&B,32945,52,Low,High,0
1,454.0,23,23,F&B,1191,53,Low,High,0
1,144.0,21,21,F&B,11628,53,Low,High,0
1,213.0,13,13,F&B,19203,53,Low,High,0
1,463.0,34,34,F&B,29570,53,Low,High,0
1,179.6,441,441,Grocery,14,54,Low,Very Low,0
2,179.6,441,441,Grocery,14,54,Low,Very Low,0
1,85.5,12,12,Grocery,63,54,Low,High,0
1,250.0,42,42,Grocery,69,54,Low,High,0
1,146.0,359,359,Grocery,73,54,Low,Low,0
1,267.9,80,80,Grocery,85,54,Low,Medium,0
1,429.9,265,50,Grocery,105,54,Low,High,0
2,398.0,50,50,Grocery,105,54,Low,High,0
1,201.6,308,308,Grocery,118,54,Low,Low,0
1,1606.0,248,248,Grocery,138,54,Low,Low,3
1,138.0,237,237,Grocery,139,54,Low,Low,0
1,69.5,410,110,Grocery,160,54,Low,Medium,0
2,64.0,110,110,Grocery,160,54,Low,Medium,0
1,130.0,36,36,Grocery,165,54,Low,High,0
1,336.7,266,33,Grocery,202,54,Low,High,0
1,184.0,125,125,Grocery,255,54,Low,Medium,0
1,109.4,200,200,Grocery,265,54,Low,Low,0
1,114.4,271,271,Grocery,268,54,Low,Low,0
1,56.0,384,384,Grocery,272,54,Low,Very Low,0
1,204.0,114,114,Grocery,279,54,Low,Medium,0
1,188.0,66,66,Grocery,282,54,Low,Medium,0
1,188.5,26,26,Grocery,286,54,Low,High,0
1,244.3,260,41,Grocery,297,54,Low,High,0
2,107.0,41,41,Grocery,297,54,Low,High,0
1,305.0,307,5,Grocery,313,54,Low,High,0
2,376.0,5,5,Grocery,313,54,Low,High,0
1,316.6,78,78,Grocery,320,54,Low,Medium,0
1,136.8,374,374,Grocery,323,54,Low,Very Low,0
1,294.8,327,327,Grocery,324,54,Low,Low,0
1,540.0,398,131,Grocery,339,54,Low,Medium,0
2,360.5,131,131,Grocery,339,54,Low,Medium,0
1,622.0,78,78,Grocery,371,54,Low,Medium,0
1,439.0,258,258,Grocery,372,54,Low,Low,0
1,264.8,252,252,Grocery,377,54,Low,Low,0
1,220.0,38,38,Grocery,379,54,Low,High,0
1,137.3,362,362,Grocery,401,54,Low,Low,0
1,91.0,143,143,Grocery,402,54,Low,Medium,0
1,154.0,16,16,Grocery,422,54,Low,High,0
1,443.0,157,29,Grocery,434,54,Low,High,0
2,96.0,29,29,Grocery,434,54,Low,High,0
1,142.8,258,258,Grocery,443,54,Low,Low,0
1,199.8,141,141,Grocery,455,54,Low,Medium,0
1,165.0,251,251,Grocery,466,54,Low,Low,0
1,126.0,48,48,Grocery,493,54,Low,High,0
1,210.0,258,258,Grocery,533,54,Low,Low,0
1,103.2,130,130,Grocery,549,54,Low,Medium,0
1,128.0,18,18,Grocery,559,54,Low,High,0
1,178.0,347,89,Grocery,561,54,Low,Medium,0
2,76.0,89,89,Grocery,561,54,Low,Medium,0
1,1243.1,374,119,Grocery,567,54,Low,Medium,2
1,82.7,358,12,Grocery,571,54,Low,High,0
1,204.0,358,358,Grocery,576,54,Low,Low,0
1,304.0,86,86,Grocery,633,54,Low,Medium,0
1,64.3,408,41,Grocery,638,54,Low,High,0
2,69.3,334,41,Grocery,638,54,Low,High,0
1,643.0,194,194,Grocery,653,54,Low,Low,2
1,1818.0,265,265,Grocery,752,54,Low,Low,3
1,170.0,152,152,Grocery,756,54,Low,Medium,0
1,267.0,298,6,Grocery,787,54,Low,High,0
1,180.0,103,103,Grocery,790,54,Low,Medium,0
1,218.0,190,190,Grocery,824,54,Low,Low,0
1,121.9,341,27,Grocery,991,54,Low,High,0
2,120.0,27,27,Grocery,991,54,Low,High,0
1,244.0,118,118,Grocery,1049,54,Low,Medium,0
1,214.0,154,154,Grocery,1056,54,Low,Medium,0
1,194.2,284,284,Grocery,1075,54,Low,Low,0
1,69.0,223,223,Grocery,1079,54,Low,Low,0
1,586.2,118,56,Grocery,1092,54,Low,High,0
1,178.0,28,28,Grocery,1099,54,Low,High,0
1,132.0,13,13,Grocery,1112,54,Low,High,0
1,1348.0,20,20,Grocery,1132,54,Low,High,2
1,239.1,358,358,Grocery,1138,54,Low,Low,0
1,200.0,446,16,Grocery,1186,54,Low,High,0
1,230.9,235,235,Grocery,1189,54,Low,Low,0
1,76.0,379,379,Grocery,1197,54,Low,Very Low,0
1,428.0,101,101,Grocery,1201,54,Low,Medium,0
1,176.0,19,19,Grocery,1212,54,Low,High,0
1,134.7,440,440,Grocery,1218,54,Low,Very Low,0
1,140.0,33,33,Grocery,1230,54,Low,High,0
1,237.5,308,308,Grocery,1233,54,Low,Low,0
1,290.0,111,111,Grocery,1252,54,Low,Medium,0
1,108.0,316,316,Grocery,1253,54,Low,Low,0
1,996.0,168,168,Grocery,1260,54,Low,Medium,2
1,312.0,131,131,Grocery,1292,54,Low,Medium,0
1,190.0,129,129,Grocery,1339,54,Low,Medium,0
1,143.0,34,34,Grocery,1340,54,Low,High,0
1,100.0,32,32,Grocery,1353,54,Low,High,0
1,142.0,188,188,Grocery,1439,54,Low,Low,0
1,179.0,23,23,Grocery,1464,54,Low,High,0
1,167.0,268,17,Grocery,1466,54,Low,High,0
1,159.7,270,270,Grocery,1499,54,Low,Low,0
1,714.0,317,186,Grocery,1526,54,Low,Low,2
1,123.0,24,24,Grocery,1529,54,Low,High,0
1,150.0,25,25,Grocery,1544,54,Low,High,0
1,125.0,34,34,Grocery,1572,54,Low,High,0
1,197.7,125,125,Grocery,1582,54,Low,Medium,0
1,162.0,42,42,Grocery,1585,54,Low,High,0
1,644.6,27,27,Grocery,1622,54,Low,High,2
1,60.0,117,117,Grocery,1657,54,Low,Medium,0
1,132.0,110,34,Grocery,1664,54,Low,High,0
1,134.0,273,273,Grocery,1678,54,Low,Low,0
1,299.0,377,56,Grocery,1682,54,Low,High,0
2,180.0,306,56,Grocery,1682,54,Low,High,0
3,480.5,56,56,Grocery,1682,54,Low,High,0
1,84.0,387,35,Grocery,1687,54,Low,High,0
2,71.0,250,35,Grocery,1687,54,Low,High,0
1,152.7,381,381,Grocery,1712,54,Low,Very Low,0
1,256.0,132,132,Grocery,1729,54,Low,Medium,0
1,242.2,355,355,Grocery,1731,54,Low,Low,0
1,149.5,283,283,Grocery,1739,54,Low,Low,0
1,132.0,454,71,Grocery,1785,54,Low,Medium,0
2,132.0,454,71,Grocery,1785,54,Low,Medium,0
3,134.0,71,71,Grocery,1785,54,Low,Medium,0
1,132.0,304,304,Grocery,1793,54,Low,Low,0
1,169.2,20,20,Grocery,1817,54,Low,High,0
1,244.0,334,334,Grocery,1821,54,Low,Low,0
1,241.0,81,81,Grocery,1828,54,Low,Medium,0
1,167.5,326,326,Grocery,1833,54,Low,Low,0
1,331.5,222,27,Grocery,1835,54,Low,High,0
2,192.0,145,27,Grocery,1835,54,Low,High,0
3,184.2,27,27,Grocery,1835,54,Low,High,0
1,110.0,419,15,Grocery,1838,54,Low,High,0
2,62.8,345,15,Grocery,1838,54,Low,High,0
3,124.6,139,15,Grocery,1838,54,Low,High,0
1,208.9,24,24,Grocery,1842,54,Low,High,0
1,104.3,407,407,Grocery,1847,54,Low,Very Low,0
1,176.0,49,49,Grocery,1856,54,Low,High,0
1,200.3,380,380,Grocery,1860,54,Low,Very Low,0
1,168.0,173,173,Grocery,1864,54,Low,Medium,0
1,602.1,286,70,Grocery,1877,54,Low,Medium,0
1,566.7,342,161,Grocery,1898,54,Low,Medium,0
2,81.0,250,161,Grocery,1898,54,Low,Medium,0
3,151.1,161,161,Grocery,1898,54,Low,Medium,0
1,218.0,56,56,Grocery,1905,54,Low,High,0
1,360.0,225,225,Grocery,1921,54,Low,Low,0
1,193.9,170,170,Grocery,1922,54,Low,Medium,0
1,131.0,34,20,Grocery,1929,54,Low,High,0
2,172.0,20,20,Grocery,1929,54,Low,High,0
1,290.0,259,259,Grocery,1938,54,Low,Low,0
1,150.0,475,352,Grocery,1940,54,Low,Low,0
1,194.0,132,42,Grocery,1970,54,Low,High,0
1,140.0,171,171,Grocery,1978,54,Low,Medium,0
1,207.4,169,169,Grocery,1979,54,Low,Medium,0
1,84.0,280,280,Grocery,1990,54,Low,Low,0
1,234.0,37,37,Grocery,2018,54,Low,High,0
1,90.0,27,27,Grocery,2025,54,Low,High,0
1,252.8,178,178,Grocery,2028,54,Low,Medium,0
1,111.0,232,232,Grocery,2033,54,Low,Low,0
1,183.0,27,27,Grocery,2046,54,Low,High,0
1,185.8,234,234,Grocery,2048,54,Low,Low,0
1,245.5,20,20,Grocery,2049,54,Low,High,0
1,273.9,113,113,Grocery,2059,54,Low,Medium,0
1,237.0,27,27,Grocery,2064,54,Low,High,0
1,238.0,289,289,Grocery,2072,54,Low,Low,0
1,48.0,217,217,Grocery,2073,54,Low,Low,0
2,64.0,217,217,Grocery,2073,54,Low,Low,0
1,338.0,170,170,Grocery,2099,54,Low,Medium,0
1,210.0,34,34,Grocery,2106,54,Low,High,0
1,189.3,55,55,Grocery,2110,54,Low,High,0
1,139.0,46,46,Grocery,2114,54,Low,High,0
1,144.0,82,82,Grocery,2119,54,Low,Medium,0
1,178.0,15,15,Grocery,2138,54,Low,High,0
1,340.0,179,16,Grocery,2140,54,Low,High,0
2,534.5,179,16,Grocery,2140,54,Low,High,0
3,373.9,166,16,Grocery,2140,54,Low,High,0
4,420.0,123,16,Grocery,2140,54,Medium,High,0
5,257.0,16,16,Grocery,2140,54,Medium,High,0
1,170.1,72,72,Grocery,2142,54,Low,Medium,0
1,63.5,304,304,Grocery,2144,54,Low,Low,0
1,458.0,108,108,Grocery,2197,54,Low,Medium,0
1,94.0,138,138,Grocery,2205,54,Low,Medium,0
1,214.0,57,57,Grocery,2208,54,Low,High,0
1,118.0,373,373,Grocery,2216,54,Low,Very Low,0
1,184.0,83,83,Grocery,2257,54,Low,Medium,0
1,31.0,254,254,Grocery,2264,54,Low,Low,0
1,113.9,408,408,Grocery,2269,54,Low,Very Low,0
1,202.4,330,330,Grocery,2287,54,Low,Low,0
1,143.5,199,199,Grocery,2292,54,Low,Low,0
1,132.0,339,339,Grocery,2296,54,Low,Low,0
1,70.0,336,275,Grocery,2297,54,Low,Low,0
2,75.8,275,275,Grocery,2297,54,Low,Low,0
1,149.0,254,20,Grocery,2315,54,Low,High,0
1,230.0,114,114,Grocery,2367,54,Low,Medium,0
1,299.4,27,27,Grocery,2379,54,Low,High,0
1,339.3,163,163,Grocery,2390,54,Low,Medium,0
1,404.0,392,27,Grocery,2403,54,Low,High,0
2,190.0,292,27,Grocery,2403,54,Low,High,0
3,332.0,133,27,Grocery,2403,54,Low,High,0
4,262.5,27,27,Grocery,2403,54,Medium,High,0
1,156.0,29,29,Grocery,2420,54,Low,High,0
1,206.0,24,24,Grocery,2422,54,Low,High,0
1,219.1,307,20,Grocery,2456,54,Low,High,0
2,398.0,123,20,Grocery,2456,54,Low,High,0
3,314.0,20,20,Grocery,2456,54,Low,High,0
1,206.0,160,160,Grocery,2483,54,Low,Medium,0
1,145.7,119,119,Grocery,2493,54,Low,Medium,0
1,208.0,71,71,Grocery,2496,54,Low,Medium,0
1,150.8,405,405,Grocery,2501,54,Low,Very Low,0
1,151.5,256,28,Grocery,2595,54,Low,High,0
2,52.2,28,28,Grocery,2595,54,Low,High,0
1,194.5,98,98,Grocery,2621,54,Low,Medium,0
1,104.0,218,218,Grocery,2643,54,Low,Low,0
1,280.0,122,122,Grocery,2653,54,Low,Medium,0
1,173.2,307,34,Grocery,2655,54,Low,High,0
1,132.0,419,174,Grocery,2661,54,Low,Medium,0
2,63.8,174,174,Grocery,2661,54,Low,Medium,0
1,248.0,467,467,Grocery,2669,54,Low,Very Low,0
1,120.0,13,13,Grocery,2672,54,Low,High,0
1,249.1,27,27,Grocery,2674,54,Low,High,0
1,999.5,13,13,Grocery,2692,54,Low,High,2
1,118.0,48,48,Grocery,2705,54,Low,High,0
1,365.1,131,131,Grocery,2737,54,Low,Medium,0
1,165.0,34,34,Grocery,2738,54,Low,High,0
1,211.9,10,10,Grocery,2740,54,Low,High,0
1,222.0,161,161,Grocery,2752,54,Low,Medium,0
1,476.0,292,69,Grocery,2775,54,Low,Medium,0
1,237.0,117,117,Grocery,2779,54,Low,Medium,0
1,152.0,311,311,Grocery,2790,54,Low,Low,0
1,3626.9,260,260,Grocery,2833,54,Low,Low,3
1,221.1,392,34,Grocery,2845,54,Low,High,0
2,155.9,172,34,Grocery,2845,54,Low,High,0
3,155.0,90,34,Grocery,2845,54,Low,High,0
4,124.0,34,34,Grocery,2845,54,Medium,High,0
1,211.0,271,271,Grocery,2854,54,Low,Low,0
1,162.3,1,1,Grocery,2860,54,Low,High,0
1,170.0,214,214,Grocery,2863,54,Low,Low,0
1,182.0,111,111,Grocery,2901,54,Low,Medium,0
1,168.0,78,78,Grocery,2927,54,Low,Medium,0
1,118.0,399,399,Grocery,2949,54,Low,Very Low,0
1,103.7,264,264,Grocery,3046,54,Low,Low,0
1,1204.3,353,72,Grocery,3079,54,Low,Medium,2
2,105.2,325,72,Grocery,3079,54,Low,Medium,0
3,90.2,302,72,Grocery,3079,54,Low,Medium,0
1,164.0,260,260,Grocery,3082,54,Low,Low,0
1,230.0,27,27,Grocery,3085,54,Low,High,0
1,177.1,137,137,Grocery,3116,54,Low,Medium,0
1,157.5,88,88,Grocery,3117,54,Low,Medium,0
1,102.8,351,351,Grocery,3132,54,Low,Low,0
1,366.0,40,40,Grocery,3146,54,Low,High,0
1,467.3,41,41,Grocery,3175,54,Low,High,0
1,85.4,163,163,Grocery,3177,54,Low,Medium,0
1,182.0,45,45,Grocery,3196,54,Low,High,0
1,106.0,32,32,Grocery,3207,54,Low,High,0
1,349.0,20,20,Grocery,3213,54,Low,High,0
1,355.0,258,258,Grocery,3214,54,Low,Low,0
1,91.5,269,55,Grocery,3266,54,Low,High,0
2,68.7,269,55,Grocery,3266,54,Low,High,0
3,71.7,55,55,Grocery,3266,54,Low,High,0
1,116.0,44,44,Grocery,3275,54,Low,High,0
1,1400.0,108,108,Grocery,3279,54,Low,Medium,2
1,178.3,305,305,Grocery,3280,54,Low,Low,0
1,1970.0,425,89,Grocery,3284,54,Low,Medium,3
2,1346.3,382,89,Grocery,3284,54,Low,Medium,2
3,1582.4,312,89,Grocery,3284,54,Low,Medium,2
4,1206.3,269,89,Grocery,3284,54,Medium,Medium,2
5,526.4,251,89,Grocery,3284,54,Medium,Medium,0
6,691.6,89,89,Grocery,3284,54,Medium,Medium,2
1,181.2,34,34,Grocery,3288,54,Low,High,0
1,176.1,427,250,Grocery,3295,54,Low,Low,0
2,176.1,427,250,Grocery,3295,54,Low,Low,0
1,524.7,162,25,Grocery,3313,54,Low,High,0
1,136.0,323,323,Grocery,3315,54,Low,Low,0
1,150.7,118,118,Grocery,3322,54,Low,Medium,0
1,240.9,120,120,Grocery,3343,54,Low,Medium,0
1,210.0,352,352,Grocery,3347,54,Low,Low,0
1,420.0,41,41,Grocery,3368,54,Low,High,0
1,200.0,385,13,Grocery,3371,54,Low,High,0
2,58.4,270,13,Grocery,3371,54,Low,High,0
1,1106.0,120,70,Grocery,3405,54,Low,Medium,2
1,50.0,290,290,Grocery,3416,54,Low,Low,0
1,1412.0,394,41,Grocery,3421,54,Low,High,2
2,600.0,138,41,Grocery,3421,54,Low,High,0
3,975.0,41,41,Grocery,3421,54,Low,High,2
1,62.1,297,122,Grocery,3426,54,Low,Medium,0
2,74.0,122,122,Grocery,3426,54,Low,Medium,0
1,154.0,78,78,Grocery,3454,54,Low,Medium,0
1,1328.0,20,20,Grocery,3489,54,Low,High,2
1,505.0,27,27,Grocery,3502,54,Low,High,0
1,263.3,279,37,Grocery,3504,54,Low,High,0
2,192.7,126,37,Grocery,3504,54,Low,High,0
3,118.0,37,37,Grocery,3504,54,Low,High,0
1,139.5,117,117,Grocery,3515,54,Low,Medium,0
1,75.0,387,387,Grocery,3530,54,Low,Very Low,0
1,462.5,251,251,Grocery,3551,54,Low,Low,0
1,410.0,151,151,Grocery,3555,54,Low,Medium,0
1,136.0,27,27,Grocery,3558,54,Low,High,0
1,143.7,197,197,Grocery,3561,54,Low,Low,0
1,180.0,25,25,Grocery,3584,54,Low,High,0
1,172.0,40,40,Grocery,3594,54,Low,High,0
1,75.6,320,68,Grocery,3605,54,Low,Medium,0
2,34.0,259,68,Grocery,3605,54,Low,Medium,0
3,80.0,68,68,Grocery,3605,54,Low,Medium,0
1,367.6,253,45,Grocery,3615,54,Low,High,0
1,348.8,27,27,Grocery,3619,54,Low,High,0
1,169.8,137,137,Grocery,3622,54,Low,Medium,0
1,146.9,315,315,Grocery,3624,54,Low,Low,0
1,82.0,34,34,Grocery,3625,54,Low,High,0
1,167.8,39,39,Grocery,3627,54,Low,High,0
1,93.8,20,20,Grocery,3636,54,Low,High,0
1,212.0,22,22,Grocery,3641,54,Low,High,0
1,109.5,309,309,Grocery,3645,54,Low,Low,0
1,178.9,304,304,Grocery,3646,54,Low,Low,0
1,98.7,473,32,Grocery,3661,54,Low,High,0
1,150.9,107,107,Grocery,3675,54,Low,Medium,0
1,475.5,303,303,Grocery,3696,54,Low,Low,0
1,108.0,302,302,Grocery,3723,54,Low,Low,0
1,83.6,23,23,Grocery,3735,54,Low,High,0
1,171.6,361,361,Grocery,3747,54,Low,Low,0
1,309.8,269,269,Grocery,3750,54,Low,Low,0
1,248.0,433,433,Grocery,3752,54,Low,Very Low,0
1,1273.0,272,272,Grocery,3763,54,Low,Low,2
1,214.0,311,311,Grocery,3765,54,Low,Low,0
1,731.9,70,70,Grocery,3822,54,Low,Medium,2
1,430.6,392,251,Grocery,3823,54,Low,Low,0
1,47.0,312,312,Grocery,3825,54,Low,Low,0
2,3.0,312,312,Grocery,3825,54,Low,Low,0
1,208.0,122,122,Grocery,3847,54,Low,Medium,0
1,344.0,5,5,Grocery,3863,54,Low,High,0
1,496.7,354,354,Grocery,3879,54,Low,Low,0
1,108.0,191,191,Grocery,3892,54,Low,Low,0
1,243.6,21,21,Grocery,3935,54,Low,High,0
1,378.8,78,78,Grocery,3951,54,Low,Medium,0
1,164.0,27,27,Grocery,3953,54,Low,High,0
1,400.0,114,114,Grocery,3963,54,Low,Medium,0
1,95.9,370,370,Grocery,3987,54,Low,Very Low,0
1,165.6,230,230,Grocery,3988,54,Low,Low,0
1,161.6,106,106,Grocery,3994,54,Low,Medium,0
1,70.6,13,13,Grocery,4026,54,Low,High,0
1,164.0,294,294,Grocery,4028,54,Low,Low,0
1,400.0,131,131,Grocery,4048,54,Low,Medium,0
1,227.1,111,29,Grocery,4065,54,Low,High,0
1,207.8,352,352,Grocery,4067,54,Low,Low,0
1,49.9,155,147,Grocery,4068,54,Low,Medium,0
2,51.7,147,147,Grocery,4068,54,Low,Medium,0
1,146.0,179,179,Grocery,4076,54,Low,Medium,0
1,62.1,27,27,Grocery,4115,54,Low,High,0
1,227.9,354,354,Grocery,4155,54,Low,Low,0
1,196.0,268,34,Grocery,4162,54,Low,High,0
2,111.1,34,34,Grocery,4162,54,Low,High,0
1,329.1,71,71,Grocery,4164,54,Low,Medium,0
1,166.0,398,130,Grocery,4218,54,Low,Medium,0
2,104.0,130,130,Grocery,4218,54,Low,Medium,0
1,178.0,340,340,Grocery,4237,54,Low,Low,0
1,116.0,267,267,Grocery,4260,54,Low,Low,0
1,180.9,172,172,Grocery,4279,54,Low,Medium,0
1,152.0,379,20,Grocery,4317,54,Low,High,0
1,106.0,78,78,Grocery,4334,54,Low,Medium,0
1,167.0,259,259,Grocery,4337,54,Low,Low,0
1,223.5,92,92,Grocery,4346,54,Low,Medium,0
1,141.3,27,27,Grocery,4354,54,Low,High,0
1,2616.2,497,27,Grocery,4360,54,Low,High,3
2,1200.0,479,27,Grocery,4360,54,Low,High,2
3,1799.1,412,27,Grocery,4360,54,Low,High,3
4,2409.7,335,27,Grocery,4360,54,Medium,High,3
5,459.3,335,27,Grocery,4360,54,Medium,High,0
6,2274.4,324,27,Grocery,4360,54,Medium,High,3
7,2051.0,271,27,Grocery,4360,54,Medium,High,3
8,691.0,257,27,Grocery,4360,54,High,High,2
9,1591.0,171,27,Grocery,4360,54,High,High,2
10,912.0,145,27,Grocery,4360,54,High,High,2
11,732.0,110,27,Grocery,4360,54,High,High,2
12,1140.5,89,27,Grocery,4360,54,High,High,2
13,861.0,27,27,Grocery,4360,54,High,High,2
1,62.4,269,269,Grocery,4365,54,Low,Low,0
1,107.3,399,399,Grocery,4372,54,Low,Very Low,0
1,2768.0,473,37,Grocery,4379,54,Low,High,3
2,90.0,466,37,Grocery,4379,54,Low,High,0
3,570.0,431,37,Grocery,4379,54,Low,High,0
4,286.0,413,37,Grocery,4379,54,Medium,High,0
5,522.0,382,37,Grocery,4379,54,Medium,High,0
6,826.0,337,37,Grocery,4379,54,Medium,High,2
7,304.0,321,37,Grocery,4379,54,Medium,High,0
8,347.0,94,37,Grocery,4379,54,High,High,0
1,182.3,27,27,Grocery,4389,54,Low,High,0
1,132.0,96,41,Grocery,4426,54,Low,High,0
